Demand name,Path_0,Path_1,Path_2,Path_3,Path_4,Path_5,Path_6,Path_7,Path_8,Path_9
Demand_0_1,0.000596363370973399,0.28271622299147026,0.019859583634878265,0.007709050613728081,0.570645920000939,0.009477607877858833,0.10899525151015217
Demand_0_2,0.1296481933948538,0.12609496298843656,0.5441172803041533,0.1356650542236775,7.453351750262888e-05,0.0386985585996761,0.025701416971700034
Demand_0_3,0.0920193634367547,0.4992278237421682,0.014129721914722145,0.001795654796514326,0.05494363283944893,0.04459314746879752,0.2932906558015942
Demand_0_4,0.14049043116000548,0.008065006457691513,0.04768192475378227,2.3223848941114323e-06,0.6078769183280496,0.12315159809550383,0.07273179882007316
Demand_0_5,0.9174085579355614,0.029035309224098374,0.00971928485400561,0.022781078358186692,0.0002413333572897018,0.0015043251620629496,0.01931011110879522
Demand_0_6,0.0017833185958550733,0.8083979772364035,0.028620866602112945,0.015613733341879429,9.932465706624206e-05,0.1205819585149299,0.02490282105175307
Demand_0_7,0.4310023586451745,0.053936659618553345,0.06854288477260292,0.0029034648741713773,0.000902160934271648,0.014723555357825303,0.4279889157974008
Demand_0_8,0.004908184216958161,0.7537640301128141,0.0693695717526571,0.006259164126947709,0.16063267477155793,0.0038846169697748035,0.0011817580492901316
Demand_0_9,0.0251715284701147,0.5667637578347395,0.33550198398906733,0.06810273432048097,0.0002814586867983487,0.0041455870496811,3.294964911815493e-05
Demand_0_10,0.1970015489382174,0.059590518693727,0.6239106388120087,0.023944483763202812,9.774892385064041e-05,0.08353269454444848,0.011922366324545124
Demand_0_11,0.0064150998563600806,0.5991432632374903,0.1721183460003793,0.1277258840955607,0.001957045753802752,0.002859319719012698,0.08978104133739413
Demand_1_2,0.5743446331581424,0.23223818069538674,0.16177930559063053,0.01839017823875154,0.0044163829998417874,0.00492653675598139,0.0039047825612655513
Demand_1_3,0.06727352726273031,3.8836052670199215e-05,0.025261307495775088,0.020544882827236058,0.10326513289772557,0.00021223668341367518,0.7834040767804491
Demand_1_4,0.0019490721138436407,2.8869514170802693e-05,0.6817696313556052,0.006257145974163525,0.21648381865303182,0.09343731672291365,7.414566627134551e-05
Demand_1_5,0.06210199746238058,0.17111369001335347,0.1058005139195005,0.0212074501094099,0.008841666340042393,0.001801654562300705,0.6291330275930125
Demand_1_6,0.038978704398899895,0.0017050243205272906,0.0023363992712407207,0.6939065923329995,0.24625258386442037,0.014286223183080975,0.002534472628831025
Demand_1_7,0.35153272985302303,0.6056709532968216,0.00031784041107328913,0.000915153543823604,0.0025689386661336324,0.0029337927817778336,0.03606059144734685
Demand_1_8,0.1500483095982445,0.00023397544708982833,0.0018147817602845407,0.02370986196309891,0.03048064064008892,0.014252412579676294,0.7794600180115171
Demand_1_9,0.36341629834724737,0.0348829694775678,0.06517797952329735,0.5011855570924378,0.009232560941066554,0.0001886218549987728,0.025916012763384243
Demand_1_10,0.620521896692591,0.12513240287399274,1.4927514055553863e-06,2.3470799448747775e-06,0.03824340236500965,0.14685676315418472,0.06924169508287148
Demand_1_11,0.3072567031765,0.0004757886657822548,0.005677488056607494,2.4137203126480564e-05,0.6690165289668343,4.030150386824753e-05,0.017509052427281294
Demand_2_3,4.799923475167688e-05,0.4673982986740338,0.000443369438938399,0.000978321832402,0.44844872922522344,0.07063851319132256,0.012044768403328125
Demand_2_4,0.0010191146986659955,0.4053208996144395,0.39013263728303643,0.010718077455772072,0.03386004054655088,0.020318089420474465,0.1386311409810604
Demand_2_5,0.1568426547726528,0.33445446185844974,0.016913176046163814,0.00017423686875800833,0.4784866541307938,0.006701313707939945,0.006427502615241895
Demand_2_6,0.0010894875441504052,0.3074221818584872,0.22457306759199985,0.04023279179391179,0.2117789872733096,0.2084464299433493,0.00645705399479187
Demand_2_7,0.09214134939910278,9.369950771914786e-06,0.006285580430327154,0.011674560255914566,0.5024760779134638,0.0029099877849483157,0.38450307426547153
Demand_2_8,0.44126438092254733,0.0018212559760551578,0.06336503543220981,0.008087773867485765,0.02307299444011877,8.557991856305198e-05,0.4623029794430201
Demand_2_9,0.10998367891186182,0.0678779258785907,2.038506739121207e-05,0.002156274772673175,0.5271036261320006,0.2736148362840313,0.01924327295345097
Demand_2_10,0.6457568261055564,0.2626796382400025,0.0419531599214198,0.033196795009000364,0.011823394191433677,1.047222364647216e-05,0.004579714308940876
Demand_2_11,0.4318916135603121,1.0041807788212825e-05,0.021253378856514325,0.008391884029812285,0.14334577552831235,4.743637140106772e-05,0.39505986984585983
Demand_3_4,0.4162396080505051,0.1068575073653446,0.012825747604489483,0.0029647257625597784,0.2537554107737334,0.0635902913015312,0.1437667091418365
Demand_3_5,0.6538986208136335,0.19126581715109306,0.05729461418874196,0.0024678557842024587,9.803727640081566e-05,0.08763713600914542,0.007337918776782718
Demand_3_6,0.03290759687355538,0.35155874707407314,0.007164936137909267,0.003311596942888373,0.6049228738373275,6.383390551618864e-05,7.041522873009404e-05
Demand_3_7,0.5744766445748919,0.001965857104719345,0.0017983362010632815,0.21717895301460918,0.0022748342568505507,0.0329309030120794,0.16937447183578622
Demand_3_8,0.00010543203289353233,0.0026779856908329754,0.3499623093504663,0.44144879879165627,0.0364617926485498,0.15033446921046906,0.019009212275132022
Demand_3_9,0.07818655110967591,0.032167702085746215,0.22963443335855824,0.20967945514327013,0.01932900942017362,0.0008731943933097307,0.4301296544892662
Demand_3_10,0.8348816183555615,0.029194552976051846,0.05126148556161153,0.08149432391171157,0.0028437290119000275,0.0001671050457921716,0.00015718513737140568
Demand_3_11,0.6767536770599677,0.24426852623753498,4.5164567705078304e-05,0.050857056565916256,0.02763409878650157,2.7726921509566294e-05,0.0004137498608649029
Demand_4_5,0.1898641481496057,0.19937547670211953,0.0036256614393759194,0.4099531727659187,0.003699983248370579,0.08328390476714705,0.11019765292746259
Demand_4_6,0.019130338835196402,0.36404201255436924,0.30203657952276014,0.0011499672839316074,0.06902339587698711,0.00354698474760886,0.24107072117914666
Demand_4_7,0.004362553263605845,0.4638921301428571,0.17674471969885241,9.212694029693402e-06,0.17155298791963616,0.16254261111722643,0.020895785163792452
Demand_4_8,0.47047885970966813,0.004407376456574615,0.014074524626308758,0.31061807951676695,9.198704664828311e-05,0.17668522261109537,0.023643950032937802
Demand_4_9,0.5058651820851954,0.002401900007921683,0.11088595577090415,0.0006378128565963564,0.05894753464477293,0.30552978332418573,0.01573183131042379
Demand_4_10,0.04554259423090122,0.605601106780348,0.0052984206686230335,0.23429057383211985,0.07448793515322441,0.0009498595172218528,0.03382950981756185
Demand_4_11,0.0016764635420075803,0.00027910805484368577,0.48758336716092354,0.27207364835704645,0.11209515731705769,0.06876033037127989,0.0575319251968411
Demand_5_6,0.11903330733341147,0.5004633300217023,0.011695520411251286,0.3497932658820536,0.018861168996226127,9.324303712726973e-05,6.0164318227995206e-05
Demand_5_7,0.6484552217613786,0.004335038284951905,0.1534951269721109,0.01835647509270617,0.00047410041068621705,0.01906864635543068,0.15581539112273565
Demand_5_8,0.3431143300803998,0.10219725712088631,0.23295743933856067,0.3172172914382501,0.0006268304178837299,0.0038785785941026414,8.273009916922378e-06
Demand_5_9,0.06540869259908136,0.11190047238705769,1.4687364607157529e-05,0.045103414759776125,0.009970415031455255,0.13506965729147694,0.6325326605665454
Demand_5_10,0.06002445247550742,0.580701254948502,0.12077401698704406,0.03184008829977235,0.2058435942686665,0.0006467521815817971,0.0001698408389259268
Demand_5_11,0.031997472326665846,0.677795044592583,0.0006991679766678841,0.20728507155060225,0.008673524006642305,0.06318860041499151,0.010361119131847191
Demand_6_7,0.006314708067405556,0.24351880169510787,0.006120718747119113,0.036079434995128466,0.5656108700202901,0.1397539101456256,0.002601556329323226
Demand_6_8,0.00046937805162403676,0.0002791783961024143,0.027426068337310865,0.09342171966825913,0.5439402948345305,0.33125291920446165,0.003210441507711389
Demand_6_9,0.00497987273980118,0.16831046724459103,0.5483383519526149,0.2717425716900436,0.000256154883562845,0.0012418169476141841,0.0051307645417722906
Demand_6_10,0.21509717663723976,0.13104701691801363,0.09937047493536427,0.0016211725470685035,0.002829884281529558,0.010025621372461694,0.5400086533083225
Demand_6_11,0.4937217372680663,0.2171960827869717,0.12086907999424991,0.0020604345034678857,0.00523314589264727,0.009255116092963433,0.15166440346163348
Demand_7_8,0.0025997878009172684,0.622514243083637,0.13975287988629767,0.024392284001064152,0.09180669343601447,0.11778843845326736,0.0011456733388022665
Demand_7_9,0.248231790504965,0.7025540469343365,0.020878948522229174,0.018563018231470645,0.0026525865151857332,0.0007393763681700578,0.00638023292364277
Demand_7_10,0.08904754748183348,0.22824736166698073,0.5400836439568732,0.0006334235640512614,0.0035718987069814885,0.0026781124354324313,0.1357380121878473
Demand_7_11,0.38388506573183834,0.12139473608229226,0.0817898234104198,0.40966114435660583,0.0005921325528931127,0.0010884921565722035,0.0015886057093783229
Demand_8_9,0.44615142796411367,0.18145230930881784,0.0014940546652714081,0.0017707493174357021,0.07356514215138829,0.00032598875138646155,0.2952403278415867
Demand_8_10,0.708046797403285,0.06444829999095154,0.051998049813142745,0.046599650284617954,0.031742460042524276,0.06918677041957375,0.027977972045904697
Demand_8_11,0.005792481442857984,0.39119966272211243,0.22932047830841074,0.16873505095070762,0.20475176380265298,5.602574373483357e-05,0.00014453702952347145
Demand_9_10,0.26697946455182237,0.43658691967649227,0.152927357475373,0.013506262476073257,0.12153873081558811,0.0036694201467987447,0.004791844857852326
Demand_9_11,0.6283601736250841,0.017531630785537898,0.002774105527279132,0.0002023819134712032,0.01842655496790083,0.2986837809091305,0.03402137227159628
